"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE75-79","BTSX","9.6","9.61303","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE80-84","FMLE","18023.1","18023.09000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE90-94","MLE","3.5","3.48779","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE70-74","FMLE","79634.8","79634.80000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE40-44","FMLE","91517.5","91517.51000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE50-54","MLE","2127697","2127697.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE85-89","FMLE","37156.8","37156.84000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE50-54","MLE","0.033243","0.03324","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE90-94","FMLE","0.648351","0.64835","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE35-39","FMLE","787.9","787.92680","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE25-29","FMLE","0.002953","0.00295","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE20-24","BTSX","488089.9","488089.90000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE65-69","BTSX","77826.8","77826.76000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE100PLUS","BTSX","775","774.99870","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE10-14","BTSX","67.3","67.33241","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE85-89","MLE","48019.5","48019.48000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE15-19","FMLE","185.3","185.29660","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE90-94","BTSX","0.244125","0.24413","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE85-89","MLE","5","4.97558","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE80-84","MLE","29085.1","29085.13000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE25-29","BTSX","384.7","384.68300","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE40-44","FMLE","0.007099","0.00710","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE55-59","BTSX","3335.4","3335.42400","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE95-99","FMLE","0.268764","0.26876","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE45-49","FMLE","0.002164","0.00216","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE20-24","BTSX","0.006426","0.00643","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE100PLUS","MLE","1018.2","1018.17700","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE70-74","FMLE","1147119","1147119.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE65-69","BTSX","0.096565","0.09657","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE50-54","BTSX","0.022202","0.02220","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGELT1","FMLE","0.02609","0.02609","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE100PLUS","FMLE","1823.9","1823.88600","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE5-9","FMLE","96714.5","96714.52000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE55-59","FMLE","2465651","2465651.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE20-24","FMLE","56.2","56.18917","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE15-19","BTSX","93992.7","93992.68000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE80-84","MLE","0.421143","0.42114","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE10-14","BTSX","313","313.01980","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE25-29","MLE","714.3","714.26230","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE15-19","FMLE","0.000624","0.00062","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE85-89","MLE","10590.9","10590.89000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE45-49","FMLE","35.6","35.62989","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE10-14","MLE","6411191","6411191.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE30-34","BTSX","484983.4","484983.40000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE35-39","BTSX","0.010549","0.01055","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE50-54","BTSX","0.033021","0.03302","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE60-64","FMLE","403152.2","403152.20000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE40-44","BTSX","0.002935","0.00294","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE45-49","BTSX","474053.3","474053.30000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE30-34","FMLE","48.3","48.31198","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE20-24","FMLE","5548639","5548639.00000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGELT1","FMLE","1233.3","1233.33300","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE65-69","FMLE","1568167","1568167.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE35-39","FMLE","4119080","4119080.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE85-89","FMLE","26135.4","26135.38000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE70-74","FMLE","69802.8","69802.84000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE25-29","FMLE","0.000643","0.00064","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE15-19","FMLE","62.6","62.62272","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE20-24","MLE","402.7","402.65340","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE80-84","FMLE","0.098227","0.09823","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE10-14","FMLE","0.000274","0.00027","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE10-14","MLE","490232.8","490232.80000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE95-99","FMLE","24460.3","24460.32000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE15-19","MLE","0.005345","0.00535","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE95-99","FMLE","0.352482","0.35248","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE80-84","BTSX","0.090648","0.09065","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE90-94","FMLE","12734.3","12734.25000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE60-64","FMLE","4769.6","4769.62900","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE65-69","MLE","0.024561","0.02456","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE45-49","MLE","0.016602","0.01660","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE55-59","FMLE","441581.1","441581.10000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE100PLUS","BTSX","1431.3","1431.33600","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE40-44","FMLE","467394","467394.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE60-64","MLE","1445462","1445462.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGELT1","BTSX","69.4","69.44170","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE70-74","BTSX","11707.6","11707.61000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE75-79","BTSX","63408.4","63408.39000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE5-9","MLE","6921223","6921223.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE80-84","BTSX","0.368057","0.36806","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE100PLUS","BTSX","0.379488","0.37949","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE20-24","MLE","0.001479","0.00148","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE5-9","BTSX","472672.8","472672.80000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE35-39","MLE","0.002495","0.00250","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE20-24","BTSX","466364.7","466364.70000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE5-9","MLE","0.001156","0.00116","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE80-84","MLE","129139.7","129139.70000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE70-74","FMLE","0.150002","0.15000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE55-59","MLE","0.044067","0.04407","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE50-54","FMLE","470238.6","470238.60000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE20-24","MLE","95217.4","95217.45000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE10-14","MLE","0.002715","0.00272","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE90-94","FMLE","0.227932","0.22793","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE55-59","BTSX","2284120","2284120.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE65-69","MLE","80524.7","80524.69000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE95-99","FMLE","5028.7","5028.73300","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGELT1","FMLE","7823052","7823052.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE75-79","BTSX","281605.1","281605.10000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE10-14","MLE","478946.6","478946.60000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE75-79","MLE","0.064763","0.06476","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE80-84","MLE","6.8","6.80854","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE5-9","BTSX","69.9","69.94387","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE45-49","FMLE","34.2","34.19999","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE5-9","MLE","96229.6","96229.59000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE50-54","BTSX","2474.9","2474.91900","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE95-99","BTSX","0.289067","0.28907","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE30-34","MLE","0.001768","0.00177","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE25-29","MLE","0.007552","0.00755","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE15-19","MLE","0.000921","0.00092","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE30-34","BTSX","470549","470549.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE15-19","BTSX","478898.9","478898.90000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE100PLUS","MLE","1018.2","1018.17700","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE20-24","MLE","5450683","5450683.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE10-14","FMLE","98401.2","98401.20000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE15-19","MLE","60.6","60.63584","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE40-44","MLE","3007541","3007541.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE5-9","MLE","6516105","6516105.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE60-64","MLE","368212.3","368212.30000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE10-14","FMLE","0.000567","0.00057","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE70-74","BTSX","11.7","11.65794","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE100PLUS","FMLE","1177.6","1177.64300","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE45-49","MLE","1533.6","1533.57700","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE55-59","BTSX","22.4","22.37491","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE90-94","FMLE","11208.3","11208.32000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE25-29","FMLE","54.8","54.77006","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE40-44","FMLE","40.3","40.31875","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE20-24","FMLE","0.000545","0.00055","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE75-79","BTSX","458424.8","458424.80000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE90-94","BTSX","31277.9","31277.91000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE85-89","FMLE","0.480197","0.48020","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE90-94","MLE","0.785173","0.78517","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE50-54","BTSX","93857.5","93857.50000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE60-64","BTSX","5293.4","5293.43200","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE60-64","BTSX","0.012316","0.01232","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE20-24","FMLE","0.000888","0.00089","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE15-19","FMLE","0.003114","0.00311","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE75-79","BTSX","0.054488","0.05449","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE30-34","BTSX","0.001691","0.00169","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE80-84","FMLE","231276.9","231276.90000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE100PLUS","FMLE","0.369682","0.36968","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE25-29","BTSX","0.007183","0.00718","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE30-34","FMLE","4347967","4347967.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE5-9","BTSX","94791.9","94791.92000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE35-39","FMLE","459650.9","459650.90000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE95-99","FMLE","0.740277","0.74028","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGELT1","BTSX","0.029123","0.02912","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE15-19","MLE","97874.1","97874.09000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE25-29","BTSX","0.000724","0.00072","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE100PLUS","FMLE","1823.9","1823.88600","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE20-24","MLE","486973.2","486973.20000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE10-14","MLE","174","173.99740","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE85-89","MLE","65427.6","65427.61000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE70-74","MLE","616154.3","616154.30000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE40-44","BTSX","478195","478195.00000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE30-34","BTSX","448.4","448.43500","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE5-9","MLE","490714.8","490714.80000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE80-84","FMLE","0.393003","0.39300","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE50-54","FMLE","0.003435","0.00344","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE80-84","MLE","14321.6","14321.63000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE45-49","BTSX","1321","1320.95700","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE90-94","MLE","3.5","3.52535","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE45-49","FMLE","0.010766","0.01077","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE20-24","MLE","0.004126","0.00413","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE40-44","MLE","0.0035","0.00350","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE30-34","BTSX","777.3","777.26540","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE70-74","MLE","0.040428","0.04043","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE80-84","FMLE","17582.3","17582.32000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE35-39","MLE","0.012403","0.01240","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE80-84","MLE","216571.2","216571.20000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE70-74","FMLE","74569.6","74569.62000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE10-14","MLE","6430089","6430089.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE45-49","BTSX","3223980","3223980.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE95-99","MLE","4364.6","4364.60900","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE90-94","MLE","5959.9","5959.92700","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE50-54","BTSX","465806.8","465806.80000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE95-99","FMLE","0.319812","0.31981","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE55-59","BTSX","0.051379","0.05138","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE40-44","MLE","95778.1","95778.11000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE30-34","FMLE","0.000748","0.00075","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE40-44","MLE","1010.2","1010.18400","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE65-69","BTSX","398232.7","398232.70000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE10-14","BTSX","228.9","228.91180","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE80-84","FMLE","8.3","8.31782","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE65-69","BTSX","0.096126","0.09613","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE15-19","BTSX","5784780","5784780.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE60-64","BTSX","88736.5","88736.48000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE10-14","FMLE","0.001367","0.00137","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE5-9","BTSX","481560.3","481560.30000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE85-89","BTSX","0.138827","0.13883","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE85-89","FMLE","37259","37258.96000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE40-44","FMLE","3647905","3647905.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE90-94","BTSX","4.1","4.09830","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE90-94","MLE","10502.9","10502.89000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE60-64","FMLE","0.013372","0.01337","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE15-19","MLE","0.000586","0.00059","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE50-54","FMLE","0.017039","0.01704","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE90-94","FMLE","49173.9","49173.95000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE35-39","MLE","41.4","41.43188","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE70-74","MLE","861416.3","861416.30000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE50-54","MLE","27.5","27.51478","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE60-64","MLE","77308.3","77308.34000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE80-84","MLE","0.492404","0.49240","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE70-74","MLE","0.055066","0.05507","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE65-69","MLE","9293.1","9293.09200","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE40-44","FMLE","481250.3","481250.30000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE45-49","BTSX","0.013879","0.01388","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE60-64","MLE","419272","419272.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGELT1","FMLE","2609","2609.00100","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE5-9","MLE","67.7","67.71415","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE100PLUS","BTSX","2.6","2.63238","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE20-24","MLE","53.3","53.34684","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE10-14","MLE","6035775","6035775.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE85-89","MLE","24303.5","24303.53000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE55-59","FMLE","0.028086","0.02809","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE35-39","MLE","1000","999.96690","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE95-99","MLE","0.352112","0.35211","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE40-44","MLE","92033.5","92033.53000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE25-29","BTSX","50.8","50.81189","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE65-69","FMLE","86286.1","86286.15000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE75-79","FMLE","0.045476","0.04548","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE30-34","FMLE","0.001386","0.00139","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE15-19","FMLE","0.000753","0.00075","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE85-89","MLE","13616.7","13616.73000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE100PLUS","FMLE","2254.7","2254.72700","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE20-24","FMLE","94022.4","94022.41000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE10-14","FMLE","0.002831","0.00283","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE65-69","FMLE","17.1","17.09115","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE75-79","BTSX","56276","56276.04000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE35-39","FMLE","92305.4","92305.44000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE95-99","FMLE","3","2.96174","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE55-59","FMLE","2591.3","2591.27300","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE10-14","FMLE","194.6","194.57930","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE10-14","BTSX","0.00238","0.00238","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE60-64","FMLE","90810.1","90810.07000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE10-14","MLE","0.001775","0.00178","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE45-49","MLE","1569.5","1569.48600","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE5-9","BTSX","96458.5","96458.48000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE75-79","FMLE","69718.2","69718.20000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE70-74","FMLE","0.027043","0.02704","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE80-84","FMLE","0.327837","0.32784","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE50-54","FMLE","0.021436","0.02144","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE15-19","FMLE","96280.4","96280.41000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE40-44","FMLE","907.8","907.79750","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE35-39","MLE","39.4","39.41138","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE80-84","BTSX","17723.7","17723.67000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE20-24","BTSX","54","54.02208","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE25-29","BTSX","486888.1","486888.10000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE20-24","BTSX","0.001289","0.00129","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE90-94","FMLE","4.4","4.39812","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE95-99","FMLE","0.743692","0.74369","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE70-74","BTSX","12.4","12.41001","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE50-54","MLE","2944.2","2944.21400","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE60-64","FMLE","19.9","19.92743","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE65-69","MLE","10306","10306.01000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE55-59","MLE","85622.7","85622.67000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE5-9","MLE","98245.7","98245.74000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE75-79","MLE","0.317136","0.31714","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE1-4","MLE","98596.5","98596.52000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE75-79","BTSX","540983.4","540983.40000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE30-34","BTSX","0.00086","0.00086","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE5-9","MLE","0.002028","0.00203","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE100PLUS","FMLE","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE65-69","FMLE","1254073","1254073.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE60-64","MLE","0.086269","0.08627","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE35-39","FMLE","484892.6","484892.60000","","",""
